p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.2,1.0,0.63,0.8300000000000001
0.2,1.0,0.63,0.84
0.2,1.0,0.63,0.85
0.2,1.0,0.63,0.86
0.2,1.0,0.63,0.87
0.2,1.0,0.63,0.88
0.2,1.0,0.63,0.89
0.2,1.0,0.64,0.8200000000000001
0.2,1.0,0.64,0.8300000000000001
0.2,1.0,0.64,0.84
0.2,1.0,0.64,0.85
0.2,1.0,0.64,0.86
0.2,1.0,0.64,0.87
0.2,1.0,0.64,0.88
0.2,1.0,0.64,0.89
0.2,1.0,0.65,0.8200000000000001
0.2,1.0,0.65,0.8300000000000001
0.2,1.0,0.65,0.84
0.2,1.0,0.65,0.85
0.2,1.0,0.65,0.86
0.2,1.0,0.65,0.87
0.2,1.0,0.65,0.88
0.2,1.0,0.65,0.89
0.2,1.0,0.66,0.8200000000000001
0.2,1.0,0.66,0.8300000000000001
0.2,1.0,0.66,0.84
0.2,1.0,0.66,0.85
0.2,1.0,0.66,0.86
0.2,1.0,0.66,0.87
0.2,1.0,0.66,0.88
0.2,1.0,0.66,0.89
0.2,1.0,0.67,0.8200000000000001
0.2,1.0,0.67,0.8300000000000001
0.2,1.0,0.67,0.84
0.2,1.0,0.67,0.85
0.2,1.0,0.67,0.86
0.2,1.0,0.67,0.87
0.2,1.0,0.67,0.88
0.2,1.0,0.67,0.89
0.2,1.0,0.68,0.8200000000000001
0.2,1.0,0.68,0.8300000000000001
0.2,1.0,0.68,0.84
0.2,1.0,0.68,0.85
0.2,1.0,0.68,0.86
0.2,1.0,0.68,0.87
0.2,1.0,0.68,0.88
0.2,1.0,0.68,0.89
0.2,1.0,0.6900000000000001,0.8200000000000001
0.2,1.0,0.6900000000000001,0.8300000000000001
0.2,1.0,0.6900000000000001,0.84
0.2,1.0,0.6900000000000001,0.85
0.2,1.0,0.6900000000000001,0.86
0.2,1.0,0.6900000000000001,0.87
0.2,1.0,0.6900000000000001,0.88
0.2,1.0,0.6900000000000001,0.89
0.2,1.0,0.7000000000000001,0.8200000000000001
0.2,1.0,0.7000000000000001,0.8300000000000001
0.2,1.0,0.7000000000000001,0.84
0.2,1.0,0.7000000000000001,0.85
0.2,1.0,0.7000000000000001,0.86
0.2,1.0,0.7000000000000001,0.87
0.2,1.0,0.7000000000000001,0.88
0.2,1.0,0.7000000000000001,0.89
0.2,1.0,0.71,0.8200000000000001
0.2,1.0,0.71,0.8300000000000001
0.2,1.0,0.71,0.84
0.2,1.0,0.71,0.85
0.2,1.0,0.71,0.86
0.2,1.0,0.71,0.87
0.2,1.0,0.71,0.88
0.2,1.0,0.71,0.89
0.2,1.0,0.72,0.8200000000000001
0.2,1.0,0.72,0.8300000000000001
0.2,1.0,0.72,0.84
0.2,1.0,0.72,0.85
0.2,1.0,0.72,0.86
0.2,1.0,0.72,0.87
0.2,1.0,0.72,0.88
0.2,1.0,0.72,0.89
0.2,1.0,0.73,0.8200000000000001
0.2,1.0,0.73,0.8300000000000001
0.2,1.0,0.73,0.84
0.2,1.0,0.73,0.85
0.2,1.0,0.73,0.86
0.2,1.0,0.73,0.87
0.2,1.0,0.73,0.88
0.2,1.0,0.73,0.89
0.2,1.0,0.74,0.8200000000000001
0.2,1.0,0.74,0.8300000000000001
0.2,1.0,0.74,0.84
0.2,1.0,0.74,0.85
0.2,1.0,0.74,0.86
0.2,1.0,0.74,0.87
