"mu_(('A', 1), 0)","mu_(('A', 1), ('A', 1))","mu_(('A', 1), ('A', 2))","mu_(('A', 1), ('B', 1))","mu_(('A', 1), ('B', 2))","mu_(('A', 2), 0)","mu_(('A', 2), ('A', 1))","mu_(('A', 2), ('A', 2))","mu_(('A', 2), ('B', 1))","mu_(('A', 2), ('B', 2))","mu_(('B', 1), 0)","mu_(('B', 1), ('A', 1))","mu_(('B', 1), ('A', 2))","mu_(('B', 1), ('B', 1))","mu_(('B', 1), ('B', 2))","mu_(('B', 2), 0)","mu_(('B', 2), ('A', 1))","mu_(('B', 2), ('A', 2))","mu_(('B', 2), ('B', 1))","mu_(('B', 2), ('B', 2))",N_A_1,N_A_2,N_B_1,N_B_2,N_A_1_raw,N_A_2_raw,N_B_1_raw,N_B_2_raw,total_individuals,term,major
0.14285714285714285,0.6122448979591836,0.22448979591836732,0.02040816326530612,0.0,0.11904761904761905,0.2619047619047619,0.6190476190476191,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.4803921568627451,0.4117647058823529,0.049019607843137254,0.058823529411764705,49,42,5,6,102,201820,Derecho
0.14285714285714288,0.7142857142857143,0.10714285714285715,0.03571428571428572,0.0,0.11627906976744187,0.06976744186046513,0.7906976744186047,0.0,0.023255813953488375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.6666666666666667,0.37333333333333335,0.5733333333333334,0.013333333333333334,0.04,28,43,1,3,75,201820,Diseño
0.07575757575757575,0.6666666666666666,0.21212121212121207,0.030303030303030297,0.015151515151515148,0.24137931034482757,0.48275862068965514,0.27586206896551724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.673469387755102,0.29591836734693877,0.02040816326530612,0.01020408163265306,66,29,2,1,98,201820,Economía
1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1,5,0,0,6,201820,Filosofía
0.22222222222222224,0.22222222222222224,0.4444444444444445,0.11111111111111112,0.0,0.09090909090909093,0.3636363636363637,0.3636363636363637,0.09090909090909093,0.09090909090909093,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.5714285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.32142857142857145,0.39285714285714285,0.25,0.03571428571428571,9,11,7,1,28,201820,Física
0.25,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.5,0.0,0.0,0.5,0.0,0.23529411764705882,0.23529411764705882,0.4117647058823529,0.11764705882352941,4,4,7,2,17,201820,Geociencias
0.14285714285714285,0.7142857142857143,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.7567567567567568,0.16216216216216217,0.02702702702702703,0.05405405405405406,28,6,1,2,37,201820,GobPolítica
0.5,0.0,0.5,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.125,0.0,2,5,1,0,8,201820,HistArte
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.07142857142857142,0.14285714285714285,0.7142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.2608695652173913,0.6086956521739131,0.0,0.13043478260869565,6,14,0,3,23,201820,IngAmbiental
0.058823529411764705,0.7058823529411765,0.17647058823529413,0.058823529411764705,0.0,0.13043478260869565,0.2608695652173913,0.5217391304347826,0.0,0.08695652173913043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5396825396825397,0.36507936507936506,0.031746031746031744,0.06349206349206349,34,23,2,4,63,201820,IngBiomédica
0.09433962264150944,0.8679245283018868,0.0,0.03773584905660378,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.8153846153846154,0.046153846153846156,0.13846153846153847,0.0,53,3,9,0,65,201820,IngCivil
0.3,0.0,0.6,0.0,0.1,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3125,0.5625,0.03125,0.09375,10,18,1,3,32,201820,IngElectrónica
1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.6666666666666667,0.09090909090909091,0.6363636363636364,0.0,0.2727272727272727,1,7,0,3,11,201820,IngEléctrica
0.10416666666666667,0.625,0.2604166666666667,0.0,0.010416666666666668,0.19117647058823525,0.3676470588235294,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5818181818181818,0.4121212121212121,0.0,0.006060606060606061,96,68,0,1,165,201820,IngIndustrial
0.08108108108108107,0.6486486486486486,0.2162162162162162,0.05405405405405405,0.0,0.1724137931034483,0.27586206896551724,0.4827586206896552,0.0,0.06896551724137931,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.5068493150684932,0.3972602739726027,0.0547945205479452,0.0410958904109589,37,29,4,3,73,201820,IngMecánica
0.0,0.6000000000000001,0.4,0.0,0.0,0.09523809523809523,0.19047619047619047,0.5714285714285715,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.37500000000000006,0.0,0.5,0.2564102564102564,0.5384615384615384,0.0,0.20512820512820512,10,21,0,8,39,201820,IngQuímica
0.1764705882352941,0.588235294117647,0.11764705882352941,0.11764705882352941,0.0,0.16666666666666669,0.16666666666666669,0.5833333333333334,0.04166666666666667,0.04166666666666667,0.0,0.6666666666666667,0.16666666666666669,0.0,0.16666666666666669,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.0,0.5074626865671642,0.3582089552238806,0.08955223880597014,0.04477611940298507,34,24,6,3,67,201820,IngSistemas
0.0,0.5714285714285715,0.14285714285714288,0.0,0.28571428571428575,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.2857142857142857,0.0,0.21428571428571427,7,4,0,3,14,201820,Literatura
0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0,9,2,0,0,11,201820,Matemáticas
0.1142857142857143,0.4571428571428572,0.3142857142857143,0.08571428571428572,0.028571428571428574,0.05000000000000001,0.55,0.30000000000000004,0.0,0.10000000000000002,0.125,0.375,0.0,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5303030303030303,0.30303030303030304,0.12121212121212122,0.045454545454545456,35,20,8,3,66,201820,Medicina
1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,1,7,1,0,9,201820,Microbiología
0.2,0.8,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.07692307692307693,5,6,1,1,13,201820,Música
0.3636363636363636,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.0,0.0,0.09523809523809525,0.761904761904762,0.09523809523809525,0.04761904761904762,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2894736842105263,0.5526315789473685,0.13157894736842105,0.02631578947368421,11,21,5,1,38,201820,Psicología
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,2,1,0,0,3,201820,Química
